gene	set
PGM2L1	background
PHYHIPL	background
SLC16A9	background
CRYL1	background
SKA3	background
MICU2	background
DDIAS	background
PCF11	background
PKNOX2	background
LRR1	background
RPL36AL	background
DNAAF2	background
KLHDC2	background
NEMF	background
RPUSD4	background
ARF6	background
TTC8	background
AMER2	background
NUDT5	background
DACT1	background
ATP5F1C	background
PRPF18	background
TAF3	background
VDAC2	background
COMTD1	background
PDZD8	background
ABRAXAS2	background
FAM204A	background
NSD1	background
PRDX3	background
ENOX2	background
GHITM	background
SNAPC4	background
PMPCA	background
ENTR1	background
SPACA9	background
TSC1	background
HPRT1	background
BORCS5	background
DIPK1B	background
STOX1	background
DDX21	background
BMS1	background
STK32C	background
JCAD	background
FUNDC2	background
PIP4P1	background
METTL17	background
NDRG2	background
ARHGEF40	background
NSMF	background
ZNF219	background
CASP7	background
CCDC186	background
METTL3	background
SALL2	background
TRUB1	background
ZFYVE1	background
HSPA12A	background
ARHGAP42	background
ISCA2	background
TTC7B	background
SLC39A13	background
PSMC3	background
CPSF2	background
MOAP1	background
IFI27L1	background
PDZRN4	background
NELL1	background
CACNB2	background
HACD1	background
ARL5B	background
SMCO4	background
CEP295	background
KCNC2	background
TAF1D	background
ABTB2	background
R3HCC1L	background
AMOTL1	background
HTRA1	background
CEP57	background
SPRED1	background
GPR176	background
JAM3	background
SVOP	background
GPT2	background
RAB8B	background
IKBIP	background
RPUSD2	background
HIF1AN	background
NDUFB8	background
ZFYVE19	background
LRTM2	background
BRD7	background
CKB	background
TRMT61A	background
BTRC	background
POLL	background
BAG5	background
DPCD	background
LARP6	background
API5	background
ZNF319	background
NOLC1	background
ALKBH3	background
COPS2	background
GABRB3	background
SGPL1	background
FRS2	background
CCT2	background
PCBD1	background
ARIH1	background
CLMP	background
SCN3B	background
COX11	background
ZNF202	background
CYYR1	background
CUL5	background
WBP1L	background
BORCS7	background
ANAPC16	background
SMPD1	background
APBB1	background
TRIM44	background
ILK	background
TPP1	background
DCHS1	background
CYB5A	background
USP54	background
C11orf74	background
ATP9B	background
PPFIBP2	background
KIAA0355	background
TUB	background
RIC3	background
IDH3A	background
ZMAT1	background
RPL27A	background
DENND2B	background
TMEM130	background
AKIP1	background
ATMIN	background
TMEM41B	background
LEO1	background
ZNF143	background
TMX3	background
WEE1	background
MAPK7	background
HDGFL3	background
NDST2	background
MCM7	background
ZNF3	background
ZSCAN21	background
RIMKLB	background
TK2	background
TMED3	background
SEC11C	background
TMEM135	background
NDEL1	background
CENPV	background
CIAO2B	background
HSP90B1	background
BLCAP	background
ATF7IP2	background
TVP23A	background
BEX3	background
TMPRSS5	background
COG1	background
PLEKHA7	background
ZNF606	background
ZCCHC18	background
B2M	background
ZNF592	background
CASC4	background
AP1G1	background
ZNF667-AS1	background
BMERB1	background
MARF1	background
SAAL1	background
YPEL4	background
PPIB	background
CIAO2A	background
PCLAF	background
KIF7	background
PEX11A	background
TMEM170A	background
SCNN1G	background
NAV2	background
ANKDD1A	background
C18orf54	background
DCTN5	background
PLK1	background
CLPX	background
NEMP1	background
NAB2	background
VPS39	background
PATL1	background
STX3	background
MRPL16	background
PIP4K2C	background
MTMR10	background
YWHAB	background
SCG5	background
NYAP1	background
TSC22D4	background
DIS3L	background
CCNDBP1	background
MAP1A	background
RCCD1	background
AKTIP	background
MAPRE2	background
MARS1	background
MBD6	background
CNPY4	background
PDIA3	background
NUDT21	background
NAT16	background
DUSP18	background
TEF	background
PBX3	background
PHB	background
SNRPD1	background
SAMD14	background
FAM102A	background
GOLGA2	background
TRUB2	background
COQ4	background
URM1	background
CERCAM	background
DOLPP1	background
CCDC103	background
ISLR2	background
SP2	background
COQ7	background
GPRC5B	background
CRK	background
FBXO22	background
TBC1D2B	background
HDHD2	background
ZNF91	background
RNF214	background
CDK12	background
DUS2	background
POP5	background
ENGASE	background
RBFOX3	background
ATP5MG	background
TBC1D16	background
TEPSIN	background
MYO5B	background
ACAA2	background
STIM1	background
RRM1	background
TRIM68	background
FN3K	background
PRRT2	background
ZNF23	background
IRGQ	background
ZNF226	background
ZNF180	background
ZNF668	background
ZNF646	background
VKORC1	background
GNG8	background
SMG8	background
TPM4	background
RAB8A	background
GPX4	background
MIDN	background
KLHL26	background
GATAD2A	background
MVD	background
TRAPPC2L	background
ANKRD11	background
SPATA33	background
RPL13	background
ZNF641	background
CACNB3	background
DHRS13	background
TUBA1A	background
TUBA1C	background
ZNF610	background
ZNF528	background
ZNF701	background
SERTAD3	background
NCKAP5L	background
RAB4B	background
GPD1	background
TTYH1	background
LENG8	background
TMEM145	background
ZNF526	background
TRAPPC9	background
ZNF146	background
ZNF283	background
SPINT2	background
YIF1B	background
ATCAY	background
DAPK3	background
EEF2	background
CHAF1A	background
UBXN6	background
ZNF444	background
NXN	background
TLCD3A	background
GLOD4	background
MFSD3	background
KIFC2	background
SLC43A2	background
SRR	background
TSR1	background
HSD11B1L	background
CYB5D2	background
C19orf48	background
ZNF83	background
OTUB1	background
CD320	background
SPRYD3	background
ZNF558	background
NDUFV1	background
CDK2AP2	background
AC011511.1	background
PRDX2	background
ZNF232	background
MIS12	background
HID1	background
MRPL58	background
ATP5PD	background
SRP68	background
MGAT5B	background
TMEM68	background
AC090152.1	background
TMEM99	background
GHDC	background
FAM234A	background
ZNF598	background
RAB26	background
MLST8	background
E4F1	background
ABCA3	background
SRRM2	background
SDHAF2	background
DDB1	background
VPS37C	background
FTH1	background
BSCL2	background
POLR2G	background
SLC3A2	background
PLAAT5	background
ATG16L2	background
C2CD3	background
RPSA	background
CTNNB1	background
ULK4	background
LTBP3	background
SAC3D1	background
SF1	background
SCARA3	background
PBK	background
PNOC	background
COPS6	background
PAFAH1B2	background
ANKS3	background
NUDT16L1	background
KIAA1586	background
RAB4A	background
SETD5	background
THAP9	background
RNF187	background
HOOK3	background
MAPK1IP1L	background
DDIT4	background
RBPJ	background
LMBRD1	background
ZCCHC4	background
TTC39C	background
GNG4	background
UBTD2	background
POLR2J3	background
NKIRAS2	background
DNAJC7	background
IRF2BP2	background
NT5DC2	background
COA6	background
KIF5C	background
MGAT2	background
BMI1	background
MMADHC	background
PDHB	background
PXK	background
PCMTD1	background
KCTD6	background
MPLKIP	background
FAM107A	background
IRF2	background
CX3CR1	background
ARF4	background
SEPTIN2	background
FILIP1L	background
MFSD2A	background
DTYMK	background
TAP1	background
ING5	background
ATG4B	background
RFWD3	background
COG7	background
CDC40	background
STIP1	background
RAB31	background
REEP4	background
BMP1	background
ATXN2L	background
PHYHIP	background
POLR3D	background
FEN1	background
MTCL1	background
HEXIM2	background
FNTA	background
SERINC2	background
TRAPPC11	background
COL3A1	background
GFRA2	background
ING2	background
CDKN2AIP	background
SNRNP48	background
TMEM223	background
SLC20A2	background
TMUB2	background
STAT3	background
ZSWIM1	background
NBPF9	background
ADAM9	background
AXIN2	background
NDUFS5	background
ZNF30	background
LRATD2	background
LDLRAD4	background
TMEM208	background
AHCYL1	background
DNAJC21	background
PKIG	background
NPNT	background
SEMA4C	background
GSTM4	background
TET2	background
TCTN2	background
TSPAN5	background
ZBTB5	background
CHTF8	background
ADAL	background
ZNF507	background
STX18	background
NSG1	background
ZBTB49	background
GFM1	background
FSTL5	background
DDX19A	background
ANKRD49	background
USP39	background
TNIP2	background
C2orf68	background
TMEM150A	background
RNF181	background
LRRC28	background
MAT2A	background
ZNF608	background
SLC35G2	background
LETM1	background
TMEM129	background
CEP120	background
STXBP6	background
MFF	background
GRM5	background
JMJD7-PLA2G4B	background
CPLX1	background
E2F6	background
COMMD8	background
ATP5ME	background
UQCRFS1	background
MAP2K1	background
HNRNPH1	background
IRS1	background
MECP2	background
UPF3A	background
DHRSX	background
VXN	background
HSPBAP1	background
ASMTL	background
SLC25A6	background
CSNK1G1	background
FAM110B	background
AFAP1L2	background
ZNF354A	background
ATF5	background
UBE2V2	background
ZBTB43	background
CPT1C	background
PCSK9	background
XPO6	background
MN1	background
APEX2	background
NSMCE1	background
CCDC126	background
CD2BP2	background
TBC1D10B	background
LMAN2	background
RAB24	background
CA5B	background
SLC50A1	background
EFNA1	background
ZRSR2	background
NMD3	background
B3GALNT1	background
GPRIN1	background
KCNAB1	background
MRPL1	background
PGM2	background
P2RY12	background
SLC33A1	background
SNUPN	background
CRADD	background
SIN3A	background
ARL13B	background
PTK2	background
PTPN9	background
SCN9A	background
SDC2	background
MMGT1	background
TM2D2	background
METTL15	background
ZEB2	background
HINT1	background
INO80E	background
DFFB	background
NFU1	background
ANTXR1	background
CKAP2L	background
C15orf40	background
RAMAC	background
BOLA2B	background
RGPD8	background
LUZP1	background
HEXD	background
BUB1	background
SPNS1	background
LRRC45	background
CENPX	background
ASPSCR1	background
FASN	background
CNBP	background
DUS1L	background
GPS1	background
RFNG	background
DCXR	background
ZNF32	background
LDB2	background
RAC3	background
LIMS1	background
NLGN1	background
TAPT1	background
UGP2	background
HNRNPF	background
BTD	background
CSGALNACT2	background
ROBO1	background
CTNND2	background
SYAP1	background
TPST1	background
TOR1AIP2	background
TM4SF1	background
OTUD3	background
GUSB	background
BRD3	background
ZNF764	background
ZNF747	background
ZNF768	background
TMEM42	background
MAP3K2	background
PUSL1	background
SF3B5	background
ZNF35	background
NLGN2	background
CHD3	background
MYRIP	background
ALCAM	background
UBE2E3	background
CNTROB	background
TRAPPC1	background
KCNAB3	background
SIMC1	background
TMEM192	background
AC106795.1	background
NSG2	background
ZNF778	background
NIPA1	background
UBE2E1	background
HNRNPA3	background
SIK2	background
USP38	background
ADPRM	background
PWWP2A	background
USP47	background
PDCD6IP	background
ZNF212	background
FAM161A	background
ZNF282	background
GLB1	background
GON7	background
FAXDC2	background
CRTAP	background
ELP5	background
GABARAP	background
STX8	background
CDK1	background
UBB	background
NFRKB	background
PRDM10	background
FOS	background
TMED10	background
SETMAR	background
SMAD1	background
EMX2	background
SEMA3E	background
LRRN2	background
DCLK2	background
ZNF804A	background
VSTM2A	background
HARS1	background
NFXL1	background
DNAJC18	background
RIOX1	background
RALGAPB	background
PYM1	background
LONRF2	background
NUDT9	background
PA2G4	background
ELOVL6	background
PFKFB3	background
TMC7	background
CDH2	background
DLGAP1	background
STAT2	background
NUDCD2	background
HSPA4	background
COMMD5	background
DPY19L2P2	background
ZNF16	background
ARMC10	background
RNF34	background
ACYP2	background
TRABD	background
ATF7	background
RASA4B	background
SOCS6	background
BOP1	background
POLH	background
SYT9	background
KCNS3	background
KIF5B	background
AKAP13	background
CDCA4	background
CHCHD7	background
FOXN2	background
USP32	background
PPM1D	background
AC093323.1	background
KBTBD2	background
RIOX2	background
TRIAP1	background
LSM3	background
KIAA0232	background
MTSS1	background
TMEM43	background
RNF139	background
RPS9	background
TSEN34	background
TRH	background
GSTA4	background
MSANTD4	background
NDUFA3	background
NUDT6	background
TANC2	background
ZNF160	background
ZNF415	background
CAVIN3	background
PDGFD	background
S1PR1	background
PKIA	background
FEZ2	background
C11orf24	background
KYAT1	background
MTM1	background
TRMT61B	background
MFN1	background
ATP6V0E2	background
PRKCE	background
JAGN1	background
TADA3	background
SOCS5	background
C9orf16	background
MORN4	background
ZNF672	background
ZNF692	background
NAIF1	background
TMEM126A	background
TMEM126B	background
NETO2	background
FAM241B	background
FAM98B	background
ZNF439	background
ZNF440	background
GAA	background
CANT1	background
ZDHHC16	background
CHST11	background
EXOSC1	background
PGAM1	background
CHD7	background
ESCO2	background
APLN	background
MRPL36	background
ZNF581	background
ZNF524	background
ZBTB26	background
DSEL	background
POLR1C	background
ASXL1	background
DLK2	background
ZNF562	background
ZNF318	background
ZNF561	background
WIPF2	background
HOPX	background
LRRC8C	background
RSL1D1	background
LRRC8D	background
PPID	background
ETFDH	background
TBCA	background
NEUROD2	background
MAP6	background
BCL2L1	background
PLRG1	background
ZNF584	background
CLSTN1	background
CXXC5	background
ZNF274	background
PIK3CD	background
SLC25A33	background
ENC1	background
BPTF	background
ZIK1	background
GPR34	background
PLEKHG5	background
ATF7IP	background
RGS19	background
TCEA2	background
HDAC3	background
GPHN	background
VAT1L	background
CAMTA1	background
LGALS4	background
SPATA5L1	background
GATM	background
RHNO1	background
CTPS1	background
METTL18	background
ZNF540	background
EXOSC10	background
ZNF570	background
MLLT3	background
RRM2	background
TRAPPC12	background
RPS21	background
MRM3	background
PTEN	background
RPS7	background
RNASEH1	background
PRNP	background
FRMD5	background
TLN2	background
TVP23B	background
ZNF217	background
SRGAP2C	background
ATPAF2	background
PPIH	background
ZNF57	background
SHLD1	background
JMJD1C	background
ZNF554	background
RAB33B	background
THOP1	background
GAP43	background
LAMB2	background
USP19	background
QARS1	background
ORMDL3	background
SERF1A	background
KLF11	background
SMN1	background
EIF2AK3	background
MOB3A	background
KRCC1	background
NME6	background
CYCS	background
CALB2	background
FRMD3	background
MTBP	background
TEFM	background
MRPL13	background
GPR22	background
PAIP1	background
C5orf34	background
NEGR1	background
ZNF131	background
MACROD2	background
DPAGT1	background
BSG	background
HINFP	background
CERS6	background
TP53RK	background
