transcript_id	module	module.color	module.number	kME	kMEtoMod	gene_id	transcript_name	gene_name	ensg	novelty
TALONT000625261	M3.brown	brown	3	0.8593129624036093	3	ENSG00000135316.18_5	SYNCRIP_TALONT000625261	SYNCRIP	ENSG00000135316	ISM
TALONT000625271	M4.yellow	yellow	4	0.8002293488683956	4	ENSG00000135316.18_5	SYNCRIP_TALONT000625271	SYNCRIP	ENSG00000135316	ISM
TALONT000625275	M4.yellow	yellow	4	0.6551119974577352	4	ENSG00000135316.18_5	SYNCRIP_TALONT000625275	SYNCRIP	ENSG00000135316	ISM
TALONT000625281	M14.cyan	cyan	14	0.8959810842696331	14	ENSG00000135316.18_5	SYNCRIP_TALONT000625281	SYNCRIP	ENSG00000135316	ISM
TALONT000625291	M3.brown	brown	3	0.7291081143211668	3	ENSG00000135316.18_5	SYNCRIP_TALONT000625291	SYNCRIP	ENSG00000135316	ISM
TALONT000625364	M26.darkorange	darkorange	26	0.7550478078822985	26	ENSG00000160789.20_5	LMNA_TALONT000625364	LMNA	ENSG00000160789	ISM
TALONT000625435	M2.blue	blue	2	0.9322046259240849	2	ENSG00000196189.13_7	SEMA4A_TALONT000625435	SEMA4A	ENSG00000196189	NIC
TALONT000625460	M7.black	black	7	0.42910699535180913	7	ENSG00000164305.19_7	CASP3_TALONT000625460	CASP3	ENSG00000164305	NIC
TALONT000625471	M1.turquoise	turquoise	1	0.7897976858201116	1	ENSG00000196189.13_7	SEMA4A_TALONT000625471	SEMA4A	ENSG00000196189	NIC
TALONT000625515	M1.turquoise	turquoise	1	0.8794460719743568	1	ENSG00000196189.13_7	SEMA4A_TALONT000625515	SEMA4A	ENSG00000196189	NIC
TALONT000625542	M20.royalblue	royalblue	20	0.7855686655127146	20	ENSG00000169255.15_7	B3GALNT1_TALONT000625542	B3GALNT1	ENSG00000169255	ISM
TALONT000625602	M1.turquoise	turquoise	1	0.8438860200163436	1	ENSG00000196189.13_7	SEMA4A_TALONT000625602	SEMA4A	ENSG00000196189	NIC
TALONT000625702	M11.greenyellow	greenyellow	11	0.7617362688720956	11	ENSG00000188994.13_6	ZNF292_TALONT000625702	ZNF292	ENSG00000188994	ISM
TALONT000626010	M4.yellow	yellow	4	0.772729492915291	4	ENSG00000147601.14_3	TERF1_TALONT000626010	TERF1	ENSG00000147601	ISM
TALONT000626028	M3.brown	brown	3	0.8756872493647962	3	ENSG00000147601.14_3	TERF1_TALONT000626028	TERF1	ENSG00000147601	ISM
TALONT000626123	M38.plum1	plum1	38	0.9140515698731356	38	ENSG00000048991.16_4	R3HDM1_TALONT000626123	R3HDM1	ENSG00000048991	NIC
TALONT000626139	M2.blue	blue	2	0.8138061664800843	2	ENSG00000048991.16_4	R3HDM1_TALONT000626139	R3HDM1	ENSG00000048991	NIC
TALONT000626162	M30.steelblue	steelblue	30	0.9393414990448984	30	ENSG00000048991.16_4	R3HDM1_TALONT000626162	R3HDM1	ENSG00000048991	NIC
TALONT000626308	M19.lightyellow	lightyellow	19	0.5814005653077017	19	ENSG00000040341.18_8	STAU2_TALONT000626308	STAU2	ENSG00000040341	NIC
TALONT000626440	M1.turquoise	turquoise	1	0.9263167651946954	1	ENSG00000048991.16_4	R3HDM1_TALONT000626440	R3HDM1	ENSG00000048991	NIC
TALONT000626598	M1.turquoise	turquoise	1	0.7919522109986745	1	ENSG00000040341.18_8	STAU2_TALONT000626598	STAU2	ENSG00000040341	ISM
TALONT000626599	M5.green	green	5	0.822615364418135	5	ENSG00000111850.11_5	SMIM8_TALONT000626599	SMIM8	ENSG00000111850	ISM
TALONT000626608	M16.lightcyan	lightcyan	16	0.7821013741067543	16	ENSG00000040341.18_8	STAU2_TALONT000626608	STAU2	ENSG00000040341	ISM
TALONT000626609	M49.plum2	plum2	49	0.7884312452574563	49	ENSG00000040341.18_8	STAU2_TALONT000626609	STAU2	ENSG00000040341	ISM
TALONT000626635	M12.tan	tan	12	0.7893218083009802	12	ENSG00000198952.8_4	SMG5_TALONT000626635	SMG5	ENSG00000198952	NIC
TALONT000626656	M26.darkorange	darkorange	26	0.7273389475572203	26	ENSG00000040341.18_8	STAU2_TALONT000626656	STAU2	ENSG00000040341	ISM
TALONT000626736	M3.brown	brown	3	0.8252726161593561	3	ENSG00000144224.17_3	UBXN4_TALONT000626736	UBXN4	ENSG00000144224	ISM
TALONT000626744	M4.yellow	yellow	4	0.8301486939812647	4	ENSG00000144224.17_3	UBXN4_TALONT000626744	UBXN4	ENSG00000144224	ISM
TALONT000626748	M4.yellow	yellow	4	0.7573993043569459	4	ENSG00000169251.12_7	NMD3_TALONT000626748	NMD3	ENSG00000169251	NIC
TALONT000626750	M51.thistle1	thistle1	51	0.8059015474166785	51	ENSG00000040341.18_8	STAU2_TALONT000626750	STAU2	ENSG00000040341	ISM
TALONT000626815	M3.brown	brown	3	0.8037038651029468	3	ENSG00000164323.14_6	CFAP97_TALONT000626815	CFAP97	ENSG00000164323	ISM
TALONT000626817	M3.brown	brown	3	0.8241150424254946	3	ENSG00000164323.14_6	CFAP97_TALONT000626817	CFAP97	ENSG00000164323	ISM
TALONT000626858	M1.turquoise	turquoise	1	0.8184630357458289	1	ENSG00000164414.18_4	SLC35A1_TALONT000626858	SLC35A1	ENSG00000164414	NIC
TALONT000627125	M3.brown	brown	3	0.8726191340189339	3	ENSG00000187109.14_7	NAP1L1_TALONT000627125	NAP1L1	ENSG00000187109	NIC
TALONT000627261	M16.lightcyan	lightcyan	16	0.6777725728064453	16	ENSG00000146282.18_5	RARS2_TALONT000627261	RARS2	ENSG00000146282	ISM
TALONT000627301	M22.darkgreen	darkgreen	22	0.5989092329008328	22	ENSG00000146282.18_5	RARS2_TALONT000627301	RARS2	ENSG00000146282	ISM
TALONT000627459	M2.blue	blue	2	0.9462820989099028	2	ENSG00000154556.18_8	SORBS2_TALONT000627459	SORBS2	ENSG00000154556	NIC
TALONT000627491	M2.blue	blue	2	0.9436654563069596	2	ENSG00000154556.18_8	SORBS2_TALONT000627491	SORBS2	ENSG00000154556	NIC
TALONT000627507	M11.greenyellow	greenyellow	11	0.7620233227312392	11	ENSG00000154556.18_8	SORBS2_TALONT000627507	SORBS2	ENSG00000154556	ISM
TALONT000627654	M13.salmon	salmon	13	0.4036769807822947	13	ENSG00000144224.17_3	UBXN4_TALONT000627654	UBXN4	ENSG00000144224	ISM
TALONT000627656	M2.blue	blue	2	0.8916750099894566	2	ENSG00000154556.18_8	SORBS2_TALONT000627656	SORBS2	ENSG00000154556	NIC
TALONT000627728	M1.turquoise	turquoise	1	0.8907428263335023	1	ENSG00000154556.18_8	SORBS2_TALONT000627728	SORBS2	ENSG00000154556	NIC
TALONT000627734	M4.yellow	yellow	4	0.7801836753384825	4	ENSG00000154556.18_8	SORBS2_TALONT000627734	SORBS2	ENSG00000154556	NIC
TALONT000627737	M2.blue	blue	2	0.9202412435125739	2	ENSG00000154556.18_8	SORBS2_TALONT000627737	SORBS2	ENSG00000154556	NIC
TALONT000627834	M5.green	green	5	0.6866178677256738	5	ENSG00000091039.17_6	OSBPL8_TALONT000627834	OSBPL8	ENSG00000091039	ISM
TALONT000627871	M2.blue	blue	2	0.8828428344345313	2	ENSG00000154556.18_8	SORBS2_TALONT000627871	SORBS2	ENSG00000154556	NIC
TALONT000627884	M29.saddlebrown	saddlebrown	29	0.8847371698913281	29	ENSG00000135336.14_4	ORC3_TALONT000627884	ORC3	ENSG00000135336	NIC
TALONT000627918	M5.green	green	5	0.5445451503747177	5	ENSG00000135336.14_4	ORC3_TALONT000627918	ORC3	ENSG00000135336	NIC
TALONT000627944	M2.blue	blue	2	0.8772589235078307	2	ENSG00000154556.18_8	SORBS2_TALONT000627944	SORBS2	ENSG00000154556	NIC
TALONT000627958	M21.darkred	darkred	21	0.8263327823372567	21	ENSG00000135336.14_4	ORC3_TALONT000627958	ORC3	ENSG00000135336	ISM
TALONT000627996	M5.green	green	5	0.6169915996187822	5	ENSG00000135336.14_4	ORC3_TALONT000627996	ORC3	ENSG00000135336	ISM
TALONT000628096	M2.blue	blue	2	0.8518763684023714	2	ENSG00000091039.17_6	OSBPL8_TALONT000628096	OSBPL8	ENSG00000091039	ISM
TALONT000628285	M3.brown	brown	3	0.7892926754145405	3	ENSG00000091039.17_6	OSBPL8_TALONT000628285	OSBPL8	ENSG00000091039	ISM
TALONT000628290	M21.darkred	darkred	21	0.8596715949127678	21	ENSG00000091039.17_6	OSBPL8_TALONT000628290	OSBPL8	ENSG00000091039	ISM
TALONT000628331	M4.yellow	yellow	4	0.755169431311862	4	ENSG00000154556.18_8	SORBS2_TALONT000628331	SORBS2	ENSG00000154556	NIC
TALONT000628365	M45.darkorange2	darkorange2	45	0.7921291343677361	45	ENSG00000104381.13_3	GDAP1_TALONT000628365	GDAP1	ENSG00000104381	ISM
TALONT000628382	M48.darkslateblue	darkslateblue	48	0.6430699770406337	48	ENSG00000104381.13_3	GDAP1_TALONT000628382	GDAP1	ENSG00000104381	ISM
TALONT000628390	M27.white	white	27	0.5278629723849125	27	ENSG00000104381.13_3	GDAP1_TALONT000628390	GDAP1	ENSG00000104381	ISM
TALONT000628437	M1.turquoise	turquoise	1	0.8743987706315176	1	ENSG00000163536.12_2	SERPINI1_TALONT000628437	SERPINI1	ENSG00000163536	NIC
TALONT000628444	M37.skyblue3	skyblue3	37	0.7658458165774733	37	ENSG00000186908.14_5	ZDHHC17_TALONT000628444	ZDHHC17	ENSG00000186908	NIC
TALONT000628480	M18.lightgreen	lightgreen	18	0.760140565516034	18	ENSG00000154556.18_8	SORBS2_TALONT000628480	SORBS2	ENSG00000154556	ISM
TALONT000628575	M4.yellow	yellow	4	0.6391530818320641	4	ENSG00000173905.9_5	GOLIM4_TALONT000628575	GOLIM4	ENSG00000173905	ISM
TALONT000628579	M2.blue	blue	2	0.862907383285656	2	ENSG00000173905.9_5	GOLIM4_TALONT000628579	GOLIM4	ENSG00000173905	ISM
TALONT000628588	M2.blue	blue	2	0.8583099826808573	2	ENSG00000173905.9_5	GOLIM4_TALONT000628588	GOLIM4	ENSG00000173905	NIC
TALONT000628624	M44.floralwhite	floralwhite	44	0.5069055542372118	44	ENSG00000104381.13_3	GDAP1_TALONT000628624	GDAP1	ENSG00000104381	ISM
TALONT000628838	M5.green	green	5	0.7581664954273476	5	ENSG00000186908.14_5	ZDHHC17_TALONT000628838	ZDHHC17	ENSG00000186908	ISM
TALONT000628870	M5.green	green	5	0.6865182736930266	5	ENSG00000186908.14_5	ZDHHC17_TALONT000628870	ZDHHC17	ENSG00000186908	ISM
TALONT000628889	M28.skyblue	skyblue	28	0.6912878094755311	28	ENSG00000186908.14_5	ZDHHC17_TALONT000628889	ZDHHC17	ENSG00000186908	ISM
TALONT000629087	M2.blue	blue	2	0.9271412796605948	2	ENSG00000091656.19_8	ZFHX4_TALONT000629087	ZFHX4	ENSG00000091656	ISM
TALONT000629100	M2.blue	blue	2	0.9720881609997244	2	ENSG00000091656.19_8	ZFHX4_TALONT000629100	ZFHX4	ENSG00000091656	ISM
TALONT000629154	M4.yellow	yellow	4	0.7776633728436262	4	ENSG00000173905.9_5	GOLIM4_TALONT000629154	GOLIM4	ENSG00000173905	ISM
TALONT000629330	M4.yellow	yellow	4	0.8033348075000104	4	ENSG00000125462.18_8	C1orf61_TALONT000629330	C1orf61	ENSG00000125462	NIC
TALONT000629333	M4.yellow	yellow	4	0.6881896746685161	4	ENSG00000125462.18_8	C1orf61_TALONT000629333	C1orf61	ENSG00000125462	NIC
TALONT000629581	M4.yellow	yellow	4	0.7626185186826925	4	ENSG00000125462.18_8	C1orf61_TALONT000629581	C1orf61	ENSG00000125462	NIC
TALONT000629611	M11.greenyellow	greenyellow	11	0.7398954317702393	11	ENSG00000115866.11_4	DARS1_TALONT000629611	DARS1	ENSG00000115866	ISM
TALONT000629656	M37.skyblue3	skyblue3	37	0.7063334542292834	37	ENSG00000085274.15_2	MYNN_TALONT000629656	MYNN	ENSG00000085274	NNC
TALONT000629773	M2.blue	blue	2	0.8447803658338445	2	ENSG00000091656.19_8	ZFHX4_TALONT000629773	ZFHX4	ENSG00000091656	ISM
TALONT000629892	M4.yellow	yellow	4	0.6218487126465873	4	ENSG00000125462.18_8	C1orf61_TALONT000629892	C1orf61	ENSG00000125462	NIC
TALONT000630014	M13.salmon	salmon	13	0.6790250416136803	13	ENSG00000118432.12_5	CNR1_TALONT000630014	CNR1	ENSG00000118432	NIC
TALONT000630144	M3.brown	brown	3	0.7271028562973104	3	ENSG00000125462.18_8	C1orf61_TALONT000630144	C1orf61	ENSG00000125462	ISM
TALONT000630358	M1.turquoise	turquoise	1	0.8517998369319768	1	ENSG00000067798.16_5	NAV3_TALONT000630358	NAV3	ENSG00000067798	ISM
TALONT000630383	M1.turquoise	turquoise	1	0.7994227542386905	1	ENSG00000067798.16_5	NAV3_TALONT000630383	NAV3	ENSG00000067798	ISM
TALONT000630391	M30.steelblue	steelblue	30	0.8487129469802219	30	ENSG00000067798.16_5	NAV3_TALONT000630391	NAV3	ENSG00000067798	ISM
TALONT000630404	M1.turquoise	turquoise	1	0.7792875314757091	1	ENSG00000067798.16_5	NAV3_TALONT000630404	NAV3	ENSG00000067798	ISM
TALONT000630412	M1.turquoise	turquoise	1	0.8766310511150672	1	ENSG00000067798.16_5	NAV3_TALONT000630412	NAV3	ENSG00000067798	ISM
TALONT000630413	M1.turquoise	turquoise	1	0.8602411556028065	1	ENSG00000067798.16_5	NAV3_TALONT000630413	NAV3	ENSG00000067798	ISM
TALONT000630417	M1.turquoise	turquoise	1	0.8852070093532334	1	ENSG00000067798.16_5	NAV3_TALONT000630417	NAV3	ENSG00000067798	ISM
TALONT000630498	M19.lightyellow	lightyellow	19	0.5915208874962506	19	ENSG00000160818.16_4	GPATCH4_TALONT000630498	GPATCH4	ENSG00000160818	NIC
TALONT000630500	M7.black	black	7	0.6893359402836033	7	ENSG00000160818.16_4	GPATCH4_TALONT000630500	GPATCH4	ENSG00000160818	NIC
TALONT000630503	M6.red	red	6	0.6762710325323825	6	ENSG00000067715.14_4	SYT1_TALONT000630503	SYT1	ENSG00000067715	NNC
TALONT000630553	M50.thistle2	thistle2	50	0.777793460439096	50	ENSG00000067715.14_4	SYT1_TALONT000630553	SYT1	ENSG00000067715	ISM
TALONT000630562	M1.turquoise	turquoise	1	0.852189828386499	1	ENSG00000104427.12_3	ZC2HC1A_TALONT000630562	ZC2HC1A	ENSG00000104427	NIC
TALONT000630565	M5.green	green	5	0.7064065042891596	5	ENSG00000104427.12_3	ZC2HC1A_TALONT000630565	ZC2HC1A	ENSG00000104427	ISM
TALONT000630581	M43.ivory	ivory	43	0.7995409077971506	43	ENSG00000067715.14_4	SYT1_TALONT000630581	SYT1	ENSG00000067715	NIC
TALONT000630582	M3.brown	brown	3	0.7586320231142206	3	ENSG00000008952.17_3	SEC62_TALONT000630582	SEC62	ENSG00000008952	ISM
TALONT000630587	M41.lightsteelblue1	lightsteelblue1	41	0.8956255546716688	41	ENSG00000132692.19_6	BCAN_TALONT000630587	BCAN	ENSG00000132692	NIC
TALONT000630593	M6.red	red	6	0.7313359768603147	6	ENSG00000067715.14_4	SYT1_TALONT000630593	SYT1	ENSG00000067715	ISM
TALONT000630598	M2.blue	blue	2	0.8411497356584274	2	ENSG00000132692.19_6	BCAN_TALONT000630598	BCAN	ENSG00000132692	ISM
TALONT000630758	M13.salmon	salmon	13	0.6913549328057238	13	ENSG00000111880.16_4	RNGTT_TALONT000630758	RNGTT	ENSG00000111880	NNC
TALONT000630915	M1.turquoise	turquoise	1	0.8061301918995106	1	ENSG00000121964.14_5	GTDC1_TALONT000630915	GTDC1	ENSG00000121964	NIC
TALONT000630941	M38.plum1	plum1	38	0.7917306894826587	38	ENSG00000104427.12_3	ZC2HC1A_TALONT000630941	ZC2HC1A	ENSG00000104427	ISM
TALONT000631033	M8.pink	pink	8	0.7058274440476253	8	ENSG00000121964.14_5	GTDC1_TALONT000631033	GTDC1	ENSG00000121964	NIC
TALONT000631063	M27.white	white	27	0.5657009122853366	27	ENSG00000121964.14_5	GTDC1_TALONT000631063	GTDC1	ENSG00000121964	NIC
TALONT000631289	M9.magenta	magenta	9	0.2557520025856439	9	ENSG00000143319.16_3	ISG20L2_TALONT000631289	ISG20L2	ENSG00000143319	ISM
TALONT000631360	M5.green	green	5	0.7878484478385858	5	ENSG00000121964.14_5	GTDC1_TALONT000631360	GTDC1	ENSG00000121964	ISM
TALONT000631476	M5.green	green	5	0.664854046877735	5	ENSG00000198833.7_4	UBE2J1_TALONT000631476	UBE2J1	ENSG00000198833	ISM
TALONT000631521	M1.turquoise	turquoise	1	0.789105429917441	1	ENSG00000104435.13_2	STMN2_TALONT000631521	STMN2	ENSG00000104435	NNC
TALONT000631624	M1.turquoise	turquoise	1	0.8841317502060368	1	ENSG00000104435.13_2	STMN2_TALONT000631624	STMN2	ENSG00000104435	ISM
TALONT000631636	M1.turquoise	turquoise	1	0.9406930259600826	1	ENSG00000104435.13_2	STMN2_TALONT000631636	STMN2	ENSG00000104435	ISM
TALONT000631664	M30.steelblue	steelblue	30	0.9724130814007632	30	ENSG00000169554.21_7	ZEB2_TALONT000631664	ZEB2	ENSG00000169554	ISM
TALONT000631670	M1.turquoise	turquoise	1	0.9614036086319196	1	ENSG00000104435.13_2	STMN2_TALONT000631670	STMN2	ENSG00000104435	ISM
TALONT000631698	M13.salmon	salmon	13	0.72433709059820794	13	ENSG00000067715.14_4	SYT1_TALONT000631698	SYT1	ENSG00000067715	ISM
TALONT000631729	M1.turquoise	turquoise	1	0.8289652914379141	1	ENSG00000067715.14_4	SYT1_TALONT000631729	SYT1	ENSG00000067715	ISM
TALONT000631733	M24.darkgrey	darkgrey	24	0.8760106714660093	24	ENSG00000169554.21_7	ZEB2_TALONT000631733	ZEB2	ENSG00000169554	ISM
TALONT000631745	M38.plum1	plum1	38	0.8323119121806074	38	ENSG00000169554.21_7	ZEB2_TALONT000631745	ZEB2	ENSG00000169554	ISM
TALONT000631810	M30.steelblue	steelblue	30	0.8875034551110043	30	ENSG00000169554.21_7	ZEB2_TALONT000631810	ZEB2	ENSG00000169554	ISM
TALONT000631881	M1.turquoise	turquoise	1	0.8359573708593061	1	ENSG00000076554.15_6	TPD52_TALONT000631881	TPD52	ENSG00000076554	NIC
TALONT000631936	M5.green	green	5	0.7648515154784756	5	ENSG00000205189.12_3	ZBTB10_TALONT000631936	ZBTB10	ENSG00000205189	ISM
TALONT000632065	M49.plum2	plum2	49	0.5466564513864238	49	ENSG00000058272.19_7	PPP1R12A_TALONT000632065	PPP1R12A	ENSG00000058272	ISM
TALONT000632222	M48.darkslateblue	darkslateblue	48	0.5159364490580958	48	ENSG00000058272.19_7	PPP1R12A_TALONT000632222	PPP1R12A	ENSG00000058272	ISM
TALONT000632223	M2.blue	blue	2	0.9235832683061416	2	ENSG00000058272.19_7	PPP1R12A_TALONT000632223	PPP1R12A	ENSG00000058272	ISM
TALONT000632224	M1.turquoise	turquoise	1	0.8307327273583834	1	ENSG00000058272.19_7	PPP1R12A_TALONT000632224	PPP1R12A	ENSG00000058272	ISM
TALONT000632226	M16.lightcyan	lightcyan	16	0.5992574435775322	16	ENSG00000058272.19_7	PPP1R12A_TALONT000632226	PPP1R12A	ENSG00000058272	ISM
TALONT000632284	M9.magenta	magenta	9	0.08347553243309809	9	ENSG00000112159.12_4	MDN1_TALONT000632284	MDN1	ENSG00000112159	ISM
TALONT000632288	M9.magenta	magenta	9	0.37586897649243867	9	ENSG00000112159.12_4	MDN1_TALONT000632288	MDN1	ENSG00000112159	ISM
TALONT000632297	M13.salmon	salmon	13	0.3596509148383488	13	ENSG00000112159.12_4	MDN1_TALONT000632297	MDN1	ENSG00000112159	ISM
TALONT000632309	M23.darkturquoise	darkturquoise	23	0.6201382182365199	23	ENSG00000164684.13_5	ZNF704_TALONT000632309	ZNF704	ENSG00000164684	ISM
TALONT000632318	M5.green	green	5	0.7136867414672364	5	ENSG00000112159.12_4	MDN1_TALONT000632318	MDN1	ENSG00000112159	ISM
TALONT000632472	M3.brown	brown	3	0.8049344950735312	3	ENSG00000058272.19_7	PPP1R12A_TALONT000632472	PPP1R12A	ENSG00000058272	ISM
TALONT000632714	M5.green	green	5	0.7619991385061101	5	ENSG00000118412.12_5	CASP8AP2_TALONT000632714	CASP8AP2	ENSG00000118412	ISM
TALONT000632734	M36.yellowgreen	yellowgreen	36	0.7083666684625523	36	ENSG00000136603.14_5	SKIL_TALONT000632734	SKIL	ENSG00000136603	ISM
TALONT000632935	M6.red	red	6	0.7709447572226432	6	ENSG00000112182.15_6	BACH2_TALONT000632935	BACH2	ENSG00000112182	ISM
TALONT000632986	M1.turquoise	turquoise	1	0.7953426395030158	1	ENSG00000169554.21_7	ZEB2_TALONT000632986	ZEB2	ENSG00000169554	ISM
TALONT000633092	M1.turquoise	turquoise	1	0.9401931202473145	1	ENSG00000169554.21_7	ZEB2_TALONT000633092	ZEB2	ENSG00000169554	ISM
TALONT000633107	M45.darkorange2	darkorange2	45	0.7438776964906287	45	ENSG00000139220.16_5	PPFIA2_TALONT000633107	PPFIA2	ENSG00000139220	ISM
TALONT000633113	M1.turquoise	turquoise	1	0.8501021400493	1	ENSG00000139220.16_5	PPFIA2_TALONT000633113	PPFIA2	ENSG00000139220	ISM
TALONT000633124	M5.green	green	5	0.662237485922111	5	ENSG00000139220.16_5	PPFIA2_TALONT000633124	PPFIA2	ENSG00000139220	ISM
TALONT000633182	M1.turquoise	turquoise	1	0.8554095729134344	1	ENSG00000169554.21_7	ZEB2_TALONT000633182	ZEB2	ENSG00000169554	ISM
TALONT000633203	M53.palevioletred3	palevioletred3	53	0.7977583349033214	53	ENSG00000139220.16_5	PPFIA2_TALONT000633203	PPFIA2	ENSG00000139220	ISM
TALONT000633234	M31.paleturquoise	paleturquoise	31	0.6059838128196873	31	ENSG00000154310.17_6	TNIK_TALONT000633234	TNIK	ENSG00000154310	ISM
TALONT000633235	M10.purple	purple	10	0.5869503109298033	10	ENSG00000135341.18_4	MAP3K7_TALONT000633235	MAP3K7	ENSG00000135341	ISM
TALONT000633295	M30.steelblue	steelblue	30	0.8605794838891916	30	ENSG00000154310.17_6	TNIK_TALONT000633295	TNIK	ENSG00000154310	ISM
TALONT000633325	M2.blue	blue	2	0.8500000811500212	2	ENSG00000076641.4_4	PAG1_TALONT000633325	PAG1	ENSG00000076641	ISM
TALONT000633427	M5.green	green	5	0.7150998521089446	5	ENSG00000169554.21_7	ZEB2_TALONT000633427	ZEB2	ENSG00000169554	ISM
TALONT000633459	M5.green	green	5	0.7095712700116448	5	ENSG00000154310.17_6	TNIK_TALONT000633459	TNIK	ENSG00000154310	ISM
TALONT000633466	M17.grey60	grey60	17	0.7199451881699374	17	ENSG00000163565.18_5	IFI16_TALONT000633466	IFI16	ENSG00000163565	NIC
TALONT000633497	M4.yellow	yellow	4	0.7317056172751134	4	ENSG00000164687.11_3	FABP5_TALONT000633497	FABP5	ENSG00000164687	ISM
TALONT000633684	M1.turquoise	turquoise	1	0.7871742927414527	1	ENSG00000154310.17_6	TNIK_TALONT000633684	TNIK	ENSG00000154310	ISM
TALONT000633725	M53.palevioletred3	palevioletred3	53	0.7379405099773503	53	ENSG00000162706.13_4	CADM3_TALONT000633725	CADM3	ENSG00000162706	NIC
TALONT000633762	M33.darkolivegreen	darkolivegreen	33	0.7805398443540698	33	ENSG00000162706.13_4	CADM3_TALONT000633762	CADM3	ENSG00000162706	NNC
TALONT000633821	M35.sienna3	sienna3	35	0.7681524370982662	35	ENSG00000162706.13_4	CADM3_TALONT000633821	CADM3	ENSG00000162706	NIC
TALONT000633879	M1.turquoise	turquoise	1	0.8861063092414282	1	ENSG00000162706.13_4	CADM3_TALONT000633879	CADM3	ENSG00000162706	NIC
TALONT000633929	M9.magenta	magenta	9	0.17171536022011377	9	ENSG00000104497.14_6	SNX16_TALONT000633929	SNX16	ENSG00000104497	ISM
TALONT000633931	M6.red	red	6	0.9200405161810052	6	ENSG00000154310.17_6	TNIK_TALONT000633931	TNIK	ENSG00000154310	ISM
TALONT000634211	M25.orange	orange	25	0.7669904748076092	25	ENSG00000135333.14_4	EPHA7_TALONT000634211	EPHA7	ENSG00000135333	NNC
TALONT000634213	M32.violet	violet	32	0.8027319421111663	32	ENSG00000135333.14_4	EPHA7_TALONT000634213	EPHA7	ENSG00000135333	NIC
TALONT000634300	M53.palevioletred3	palevioletred3	53	0.7778498637989115	53	ENSG00000135333.14_4	EPHA7_TALONT000634300	EPHA7	ENSG00000135333	ISM
TALONT000634372	M5.green	green	5	0.7553024178066143	5	ENSG00000169554.21_7	ZEB2_TALONT000634372	ZEB2	ENSG00000169554	NIC
TALONT000634387	M1.turquoise	turquoise	1	0.9530657013762625	1	ENSG00000135333.14_4	EPHA7_TALONT000634387	EPHA7	ENSG00000135333	NNC
TALONT000634388	M1.turquoise	turquoise	1	0.9446480729183612	1	ENSG00000135333.14_4	EPHA7_TALONT000634388	EPHA7	ENSG00000135333	NIC
TALONT000634523	M47.bisque4	bisque4	47	0.8404591787749914	47	ENSG00000154310.17_6	TNIK_TALONT000634523	TNIK	ENSG00000154310	ISM
TALONT000634536	M28.skyblue	skyblue	28	0.764157543938567	28	ENSG00000135333.14_4	EPHA7_TALONT000634536	EPHA7	ENSG00000135333	ISM
TALONT000634656	M24.darkgrey	darkgrey	24	0.7958523020644206	24	ENSG00000121989.15_3	ACVR2A_TALONT000634656	ACVR2A	ENSG00000121989	NNC
TALONT000634678	M19.lightyellow	lightyellow	19	0.616399120383032	19	ENSG00000123124.14_3	WWP1_TALONT000634678	WWP1	ENSG00000123124	NIC
TALONT000634695	M1.turquoise	turquoise	1	0.8838489689383443	1	ENSG00000162706.13_4	CADM3_TALONT000634695	CADM3	ENSG00000162706	NIC
TALONT000634875	M11.greenyellow	greenyellow	11	0.7243978956741256	11	ENSG00000172469.16_4	MANEA_TALONT000634875	MANEA	ENSG00000172469	ISM
TALONT000635091	M15.midnightblue	midnightblue	15	0.9008415461896593	15	ENSG00000085719.13_5	CPNE3_TALONT000635091	CPNE3	ENSG00000085719	ISM
TALONT000635185	M18.lightgreen	lightgreen	18	0.8166904047272082	18	ENSG00000085719.13_5	CPNE3_TALONT000635185	CPNE3	ENSG00000085719	NIC
TALONT000635290	M1.turquoise	turquoise	1	0.8370326444529899	1	ENSG00000256029.6_10	AL590560.2_TALONT000635290	AL590560.2	ENSG00000256029	ISM
TALONT000635305	M1.turquoise	turquoise	1	0.7839803384766981	1	ENSG00000256029.6_10	AL590560.2_TALONT000635305	AL590560.2	ENSG00000256029	NIC
TALONT000635306	M1.turquoise	turquoise	1	0.9123900005920798	1	ENSG00000256029.6_10	AL590560.2_TALONT000635306	AL590560.2	ENSG00000256029	NNC
